AGENCY #,AGENCY TITLE,ROLE,SERVICE TYPE,FULL/PART-TIME,ANNUAL SALARY
58090,OUS - ACME University,DRS UT Hourly AFT,Faculty,Part-Time,12875
58090,OUS - ACME University,EAS UP Professor,Faculty,Full-Time,128556
58090,OUS - ACME University,EAS UP Rsch Asst,Faculty,Full-Time,58668
58090,OUS - ACME University,EAS UT 12 mo Salary Pool <.50,Faculty,Part-Time,11207
58090,OUS - ACME University,EAS UT Hourly AFT,Faculty,Part-Time,4577
58090,OUS - ACME University,EAS UT Hourly AFT,Faculty,Part-Time,21841
58090,OUS - ACME University,EAS UT Hourly AFT,Faculty,Part-Time,6500
58090,OUS - ACME University,EAS UT Hourly AFT,Faculty,Part-Time,15167
58090,OUS - ACME University,ECE UP Asc Prof,Faculty,Full-Time,89838
58090,OUS - ACME University,ECE UP Assoc Prof,Faculty,Full-Time,95526
58090,OUS - ACME University,ECE UP Professor,Faculty,Full-Time,213228
58090,OUS - ACME University,ECN UP Asc Prof,Faculty,Full-Time,102942
58090,OUS - ACME University,ECN UP Asc Prof,Faculty,Full-Time,100602
58090,OUS - ACME University,ECN UP Assistant Professor,Faculty,Full-Time,87138
58090,OUS - ACME University,ECN UP Associate Professor,Faculty,Full-Time,96930
58090,OUS - ACME University,ECN UP Asst Prof,Faculty,Full-Time,87138
58090,OUS - ACME University,ECN UP Asst Prof,Faculty,Full-Time,67630
58090,OUS - ACME University,ECN UP Asst Prof,Faculty,Full-Time,34883
58090,OUS - ACME University,ECN UP Asst Professor,Faculty,Full-Time,113832
58090,OUS - ACME University,ECN UP Asst Professor,Faculty,Full-Time,78693
58090,OUS - ACME University,ECN UP Professor,Faculty,Full-Time,124947
58090,OUS - ACME University,ECN UP Professor,Faculty,Full-Time,108090
58090,OUS - ACME University,ECN UP Professor,Faculty,Full-Time,76287
58090,OUS - ACME University,ECN UP Professor,Faculty,Part-Time,34066
58090,OUS - ACME University,ECN UP Professor,Faculty,Full-Time,124659
58090,OUS - ACME University,ECN UP Sr Economist,Faculty,Full-Time,48852
58090,OUS - ACME University,ECN UT Salary Pool < .50,Faculty,Part-Time,3484
58090,OUS - ACME University,ECN UT Salary Pool < .50,Faculty,Part-Time,3484
58090,OUS - ACME University,ECN UT Salary Pool < .50,Faculty,Part-Time,4729
58090,OUS - ACME University,EDC UT Salary Pool Cohort Sup,Faculty,Part-Time,612
58090,OUS - ACME University,EDC UT Salary Pool Cohort Sup,Faculty,Part-Time,735
58090,OUS - ACME University,EDC UT Salary Pool Cohort Sup,Faculty,Part-Time,2499
58090,OUS - ACME University,EDC UT Salary Pool Cohort Sup,Faculty,Part-Time,122
58090,OUS - ACME University,EDC UT Salary Pool Cohort Sup,Faculty,Part-Time,332
58090,OUS - ACME University,EDC UT Salary Pool Cohort Sup,Faculty,Part-Time,665
58090,OUS - ACME University,EDC UT Salary Pool Cohort Sup,Faculty,Part-Time,25000
58090,OUS - ACME University,EDC UT Salary Pool Cohort Sup,Faculty,Part-Time,166
58090,OUS - ACME University,EDC UT Salary Pool Cohort Sup,Faculty,Part-Time,2083
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,65637
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,61927
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,65637
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,67140
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,65637
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,66879
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,40975
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,68850
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,66816
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,65637
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,81738
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,67392
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Part-Time,24869
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,65637
58090,OUS - ACME University,EDU UP Asc Prof,Faculty,Full-Time,75087
58090,OUS - ACME University,EDU UP Assistant Professor,Faculty,Full-Time,57771
58090,OUS - ACME University,EDU UP Assoc Prof,Faculty,Full-Time,58905
58090,OUS - ACME University,EDU UP Assoc Prof,Faculty,Full-Time,67734
58090,OUS - ACME University,EDU UP Associate Professor,Faculty,Full-Time,65637
58090,OUS - ACME University,EDU UP Associate Professor,Faculty,Full-Time,36757
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,57915
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,59688
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,57771
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,74106
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,58905
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,55845
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,57771
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,59454
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,58905
58090,OUS - ACME University,EDU UP Asst Prof,Faculty,Full-Time,57771
58090,OUS - ACME University,EDU UP Asst Prof SPED,Faculty,Full-Time,57771
58090,OUS - ACME University,EDU UP Asst Prof SPED,Faculty,Full-Time,59463
58090,OUS - ACME University,EDU UP Asst Professor,Faculty,Full-Time,67779
58090,OUS - ACME University,EDU UP Asst Professor,Faculty,Full-Time,80748
58090,OUS - ACME University,EDU UP Instructor,Faculty,Full-Time,44019
58090,OUS - ACME University,EDU UP Instructor,Faculty,Full-Time,56961
58090,OUS - ACME University,EDU UP Instructor,Faculty,Full-Time,38276
58090,OUS - ACME University,EDU UP Instructor,Faculty,Full-Time,65474
58090,OUS - ACME University,EDU UP Instructor C&I,Faculty,Part-Time,25301
58090,OUS - ACME University,EDU UP Instructor C&I,Faculty,Full-Time,54918
58090,OUS - ACME University,EDU UP Instructor NR,Faculty,Full-Time,42282
58090,OUS - ACME University,EDU UP Instructor SPED,Faculty,Full-Time,51768
58090,OUS - ACME University,EDU UP Prof,Faculty,Full-Time,93501
58090,OUS - ACME University,EDU UP Prof,Faculty,Full-Time,87561
58090,OUS - ACME University,EDU UP Prof,Faculty,Full-Time,84339
58090,OUS - ACME University,EDU UP Prof,Faculty,Full-Time,94779
58090,OUS - ACME University,EDU UP Prof,Faculty,Full-Time,87390
58090,OUS - ACME University,EDU UP Prof,Faculty,Full-Time,57645
58090,OUS - ACME University,EDU UP Prof,Faculty,Full-Time,61506
58090,OUS - ACME University,EDU UP Professor,Faculty,Full-Time,67257
58090,OUS - ACME University,EDU UP Professor,Faculty,Full-Time,80748
58090,OUS - ACME University,EDU UP Senior Instructor,Faculty,Full-Time,55980
58090,OUS - ACME University,EDU UP Senior Instructor I,Faculty,Full-Time,56655
58090,OUS - ACME University,EDU UP Sr Instructor II,Faculty,Part-Time,15778
58090,OUS - ACME University,EDU UP Sr Rsch Asc II,Faculty,Part-Time,25313
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1250
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,2583
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,2083
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1250
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1250
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,2583
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,3083
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1250
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1250
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,2083
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,2083
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,417
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1250
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1333
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,3383
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,2166
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,2499
58090,OUS - ACME University,EDU UT CI Cohort Pool,Faculty,Part-Time,2999
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,2206
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,30888
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,1838
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,2499
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,2499
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,7520
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Full-Time,19992
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,9996
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,6273
58090,OUS - ACME University,EDU UT Salary Pool < .50,Faculty,Part-Time,245
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,1041
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,7497
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,2499
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,7081
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,5831
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,2499
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,1250
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,2499
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT Salary Pool <.50,Faculty,Part-Time,2499
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,3332
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,1666
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,1250
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,2499
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,833
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,417
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,3332
58090,OUS - ACME University,EDU UT SPED Cohort Pool,Faculty,Part-Time,1250
58090,OUS - ACME University,EEN UP Asc Prof,Faculty,Full-Time,60297
58090,OUS - ACME University,EEN UP Asc Prof,Faculty,Full-Time,99549
58090,OUS - ACME University,EEN UP Asc Prof,Faculty,Full-Time,92925
58090,OUS - ACME University,EEN UP Asc Prof,Faculty,Full-Time,94644
58090,OUS - ACME University,EEN UP Asc Prof,Faculty,Full-Time,90000
58090,OUS - ACME University,EEN UP Asstt Prof,Faculty,Full-Time,83079
58090,OUS - ACME University,EEN UP Professor,Faculty,Full-Time,120069
58090,OUS - ACME University,EEN UP Professor,Faculty,Full-Time,124011
58090,OUS - ACME University,EEN UP Professor,Faculty,Full-Time,156744
58090,OUS - ACME University,EEN UP Professor,Faculty,Full-Time,113715
58090,OUS - ACME University,EEN UP Professor,Faculty,Full-Time,67797
58090,OUS - ACME University,EEN UP Professor,Faculty,Full-Time,119727
58090,OUS - ACME University,EEN UP Professor,Faculty,Full-Time,123489
58090,OUS - ACME University,EEN UP Professor,Faculty,Full-Time,127674
58090,OUS - ACME University,EEN UP Professor,Faculty,Full-Time,118629
58090,OUS - ACME University,EEN UP Rsch Asc Prof,Faculty,Full-Time,65454
58090,OUS - ACME University,EEN UP Sr Instructor I,Faculty,Full-Time,74106
58090,OUS - ACME University,EEN UP Westside Prgm Dir,Faculty,Full-Time,103584
58090,OUS - ACME University,EEN UT 12 mo Salary Pool <.50,Faculty,Part-Time,4815
58090,OUS - ACME University,EEN UT 12 mo Salary Pool <.50,Faculty,Part-Time,40682
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4124
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4124
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4284
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4284
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4284
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4284
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4284
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4124
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4124
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,3787
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,12046
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4284
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4284
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,2062
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4124
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4284
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,1623
58090,OUS - ACME University,EEN UT Salary Pool < .50,Faculty,Part-Time,4124
58090,OUS - ACME University,EEN UX Prof/Asc Chair,Faculty,Full-Time,74285
58090,OUS - ACME University,EMN UX Microscopist/FacMgrCEMN,Faculty,Full-Time,94308
58090,OUS - ACME University,EMP UP Asc Prof,Faculty,Full-Time,56603
58090,OUS - ACME University,EMP UP Assoc Prof,Faculty,Full-Time,84393
58090,OUS - ACME University,EMP UP Asst Prof,Faculty,Full-Time,27459
58090,OUS - ACME University,EMP UP Professor,Faculty,Full-Time,94671
58090,OUS - ACME University,EMP UP Rsch Assist,Faculty,Full-Time,58812
58090,OUS - ACME University,EMP UT Salary Pool < .50,Faculty,Part-Time,5195
58090,OUS - ACME University,EMP UT Salary Pool < .50,Faculty,Part-Time,10632
58090,OUS - ACME University,EMP UT Salary Pool < .50,Faculty,Part-Time,5595
58090,OUS - ACME University,EMP UT Salary Pool < .50,Faculty,Part-Time,18144
58090,OUS - ACME University,ENG UP Asc Prof,Faculty,Full-Time,67140
58090,OUS - ACME University,ENG UP Asc Prof,Faculty,Full-Time,78768
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,66636
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,45349
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,68499
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,65637
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,67140
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,66114
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,67140
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,67185
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,39227
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,33291
58090,OUS - ACME University,ENG UP Asc Professor,Faculty,Full-Time,65637
58090,OUS - ACME University,ENG UP Assistant Professor,Faculty,Full-Time,60507
58090,OUS - ACME University,ENG UP Assistant Professor,Faculty,Full-Time,58842
58090,OUS - ACME University,ENG UP Assoc Prof,Faculty,Full-Time,94239
58090,OUS - ACME University,ENG UP Assoc Prof,Faculty,Full-Time,60507
58090,OUS - ACME University,ENG UP Associate Professor,Faculty,Full-Time,65637
58090,OUS - ACME University,ENG UP Asst Prof,Faculty,Full-Time,66582
58090,OUS - ACME University,ENG UP Asst Prof,Faculty,Full-Time,58842
58090,OUS - ACME University,ENG UP Asst Prof,Faculty,Full-Time,65529
58090,OUS - ACME University,ENG UP Asst Professor,Faculty,Full-Time,59958
58090,OUS - ACME University,ENG UP Asst Professor,Faculty,Full-Time,59958
58090,OUS - ACME University,ENG UP Asst Professor,Faculty,Full-Time,54918
58090,OUS - ACME University,ENG UP Asst Professor,Faculty,Full-Time,59958
58090,OUS - ACME University,ENG UP Instructor,Faculty,Full-Time,41004
58090,OUS - ACME University,ENG UP Instructor,Faculty,Full-Time,40005
58090,OUS - ACME University,ENG UP Professor,Faculty,Full-Time,63558
58090,OUS - ACME University,ENG UP Professor,Faculty,Full-Time,86238
58090,OUS - ACME University,ENG UP Professor,Faculty,Full-Time,98676
58090,OUS - ACME University,ENG UP Professor,Faculty,Full-Time,98640
58090,OUS - ACME University,ENG UP Professor,Faculty,Full-Time,80748
58090,OUS - ACME University,ENG UP Professor,Faculty,Full-Time,44090
58090,OUS - ACME University,ENG UP Professor,Faculty,Full-Time,88497
58090,OUS - ACME University,ENG UP Professor,Faculty,Full-Time,85887
58090,OUS - ACME University,ENG UP Professor PR,Faculty,Full-Time,65529
58090,OUS - ACME University,ENG UP Senior Instructor II,Faculty,Full-Time,44046
58090,OUS - ACME University,ENG UP Sr Instructor II,Faculty,Full-Time,31398
58090,OUS - ACME University,ENG UT Salary Pool < .50,Faculty,Part-Time,7368
58090,OUS - ACME University,ENG UT Salary Pool < .50,Faculty,Part-Time,4998
58090,OUS - ACME University,ENG UT Salary Pool < .50,Faculty,Part-Time,3684
58090,OUS - ACME University,ENG UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,ENG UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,ENG UT Salary Pool < .50,Faculty,Part-Time,6664
58090,OUS - ACME University,ENG UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,ENG UT Salary Pool < .50,Faculty,Part-Time,3332
58090,OUS - ACME University,ENG UT Salary Pool < .50,Faculty,Part-Time,3332
